cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector,SampleID,Segment
-+_394_610,394,610,-+,3cb/sb,692,7.5,0.5,14.245850263429412,1.1526830262747438,7,0.0003831837092183,0.0004642833454931,13.093167237154669,8,0.0004367289005349,0.0004624735729386,15.398533289704156,10312,NS
-+_411_531,411,531,-+,3cb/sb,754,2.5,0.5,4.73049535488902,0.8808620324629806,3,0.0001657916551533,0.0001862775535547,5.611357387352,2,0.0001102718200363,0.0001858851229939,3.849633322426039,10312,NS
-+_456_502,456,502,-+,3cb/sb,738,1.5,0.5,2.860042892438353,0.989590429987686,1,5.7893822729114805e-05,5.935070330583418e-05,1.8704524624506669,2,0.0001154467790348,5.9171597633136094e-05,3.849633322426039,10312,NS
-+_542_229,542,229,-+,3cb/sb,925,7.0,0.0,13.283441932822903,0.1902746956682337,7,0.0004272721723738,0.0004172627563185,13.093167237154669,7,0.0004256612952265,0.0004131255901794,13.473716628491136,10312,NS
-+_588_417,588,417,-+,3cb/sb,691,1.0,0.0,1.8976345618318435,0.0271820993811763,1,6.311935870731554e-05,5.561425949613481e-05,1.8704524624506669,1,6.299212598425197e-05,5.548773721007657e-05,1.9248166612130195,10312,NS
-+_602_402,602,402,-+,3cb/sb,692,5.0,1.0,9.46099070977804,1.7617240649259611,6,0.0003896103896103,0.0003289113035851,11.222714774704,4,0.0002583645523834,0.0003281198731269,7.699266644852078,10312,NS
-+_676_277,676,277,-+,3cb/sb,743,7.5,0.5,14.245850263429412,1.1526830262747438,7,0.0005461070369792,0.0004028081482333,13.093167237154669,8,0.0006104074469708,0.0004014452027298,15.398533289704156,10312,NS
-+_682_421,682,421,-+,3cb/sb,593,1.0,0.0,1.8976345618318435,0.0271820993811763,1,8.103727714748784e-05,5.566998830930246e-05,1.8704524624506669,1,7.918910357934748e-05,5.553704320781961e-05,1.9248166612130195,10312,NS
-+_706_175,706,175,-+,3cb/sb,815,1.5,0.5,2.8328607930571765,0.9080441318441572,2,0.0001814552712756,0.0001387925052047,3.7409049249013338,1,8.796622097114708e-05,0.000134544231416,1.9248166612130195,10312,NS
++_100_1892,100,1892,++,Deletion_forward,392,4.0,1.0,22.073284397636968,3.990101757492303,3,0.0011737089201877,0.0009937065253395,18.083182640144667,5,0.0018261504747991,0.0009762447120078,26.063386155129272,10312,PA
++_101_1819,101,1819,++,Deletion_forward,466,6.0,1.0,34.128739491066746,8.065353335937473,7,0.0027407987470634,0.0029057700290577,42.19409282700422,5,0.0018254837531945,0.0028949545078577,26.063386155129272,10312,PA
++_101_1856,101,1856,++,Deletion_forward,429,8.0,5.0,46.99924490018555,31.361213207107987,13,0.0050900548159749,0.0043478260869565,78.36045810729354,3,0.0010952902519167,0.0043146365748423,15.638031693077563,10312,PA
++_101_1917,101,1917,++,Deletion_forward,368,2.5,0.5,13.846743393253671,1.7912882998238937,2,0.0007830853563038,0.000614062020264,12.055455093429778,3,0.0010952902519167,0.0006121824303642,15.638031693077563,10312,PA
++_106_144,106,144,++,Deletion_forward,2146,1.5,0.5,8.634066162227816,3.4213889312019616,2,0.0007852375343541,0.0008488964346349,12.055455093429778,1,0.0003656307129798,0.0008084074373484,5.212677231025855,10312,PA
++_106_171,106,171,++,Deletion_forward,2119,1.5,0.5,8.634066162227816,3.4213889312019616,2,0.0007852375343541,0.0007968127490039,12.055455093429778,1,0.0003656307129798,0.0007742934572202,5.212677231025855,10312,PA
++_107_1967,107,1967,++,Deletion_forward,324,5.0,0.0,28.101011944351857,2.0376257892225844,5,0.0019661816751867,0.0012521913348359,30.13863773357444,5,0.0018294914013904,0.0012306177701206,26.063386155129272,10312,PA
++_108_1998,108,1998,++,Deletion_forward,294,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.0007902015013828,0.000508001016002,12.055455093429778,2,0.0007363770250368,0.000494071146245,10.42535446205171,10312,PA
++_109_116,109,116,++,Deletion_forward,2177,1.5,0.5,8.634066162227816,3.4213889312019616,2,0.0007920792079207,0.0008326394671107,12.055455093429778,1,0.0003687315634218,0.0007815552950371,5.212677231025855,10312,PA
++_109_1994,109,1994,++,Deletion_forward,299,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0003960396039603,0.0002538071065989,6.027727546714889,1,0.0003687315634218,0.0002472187886279,5.212677231025855,10312,PA
++_109_2019,109,2019,++,Deletion_forward,274,4.5,0.5,25.08714817099441,0.9762379841348584,4,0.0015841584158415,0.0010378827192527,24.11091018685956,5,0.0018436578171091,0.001,26.063386155129272,10312,PA
++_109_2025,109,2025,++,Deletion_forward,268,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0003960396039603,0.0002490660024906,6.027727546714889,2,0.0007374631268436,0.0002373605506764,10.42535446205171,10312,PA
++_112_134,112,134,++,Deletion_forward,2162,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0003835826620636,0.0004093327875562,6.027727546714889,1,0.0003585514521333,0.0003935458480913,5.212677231025855,10312,PA
++_112_1911,112,1911,++,Deletion_forward,385,3.0,2.0,17.67565748230015,12.462980251274294,5,0.0019179133103183,0.0015590894917368,30.13863773357444,1,0.0003585514521333,0.0015518311607697,5.212677231025855,10312,PA
++_112_1922,112,1922,++,Deletion_forward,374,5.5,1.5,30.299825402020268,6.188915215160712,4,0.0015343306482546,0.0011350737797956,24.11091018685956,7,0.0025098601649336,0.0011071132023249,36.48874061718098,10312,PA
++_113_1886,113,1886,++,Deletion_forward,411,6.0,1.0,34.128739491066746,8.065353335937473,7,0.0027089783281733,0.0023387905111927,42.19409282700422,5,0.0017876296031462,0.0023294509151414,26.063386155129272,10312,PA
++_114_135,114,135,++,Deletion_forward,2163,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0003881987577639,0.000406834825061,6.027727546714889,1,0.0003598416696653,0.0003874467260751,5.212677231025855,10312,PA
++_114_1911,114,1911,++,Deletion_forward,387,15.0,3.0,85.52561130658913,22.973484534278867,18,0.0069875776397515,0.0056127221702525,108.499095840868,12,0.0043181000359841,0.0055865921787709,62.55212677231026,10312,PA
++_114_1996,114,1996,++,Deletion_forward,302,2.5,0.5,13.846743393253671,1.7912882998238937,2,0.0007763975155279,0.0005095541401273,12.055455093429778,3,0.001079525008996,0.0004932182490752,15.638031693077563,10312,PA
++_114_2027,114,2027,++,Deletion_forward,271,10.5,3.5,60.43846313559471,23.94972251841373,14,0.0054347826086956,0.003454231433506,84.38818565400844,7,0.0025188916876574,0.0033246259795772,36.48874061718098,10312,PA
++_115_124,115,124,++,Deletion_forward,2175,8.0,3.0,46.18419458449653,20.12080842936725,11,0.0043807248108323,0.0046218487394957,66.30500301386378,5,0.0019142419601837,0.00438946528332,26.063386155129272,10312,PA
++_115_165,115,165,++,Deletion_forward,2134,22.0,17.0,130.57238023850496,104.50899408337568,39,0.015531660692951,0.0155813024370755,235.08137432188065,5,0.0019142419601837,0.015163297045101,26.063386155129272,10312,PA
++_115_1988,115,1988,++,Deletion_forward,311,2.5,0.5,14.254268551098187,3.828914089046479,3,0.001194743130227,0.0007621951219512,18.083182640144667,2,0.0007656967840735,0.0007338551859099,10.42535446205171,10312,PA
++_115_2011,115,2011,++,Deletion_forward,288,3.5,1.5,20.281996097813074,9.856641635761369,5,0.0019912385503783,0.0012987012987012,30.13863773357444,2,0.0007656967840735,0.001259763164525,10.42535446205171,10312,PA
++_115_2025,115,2025,++,Deletion_forward,274,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0003982477100756,0.0002490660024906,6.027727546714889,2,0.0007656967840735,0.0002373605506764,10.42535446205171,10312,PA
++_116_146,116,146,++,Deletion_forward,2154,10.0,8.0,59.462225151459855,49.03687068940814,18,0.0074937552039966,0.0074135090609555,108.499095840868,2,0.0007815552950371,0.0072,10.42535446205171,10312,PA
++_116_158,116,158,++,Deletion_forward,2142,19.0,12.0,111.67414728267126,75.18540666549028,31,0.0129059117402164,0.0126685737637923,186.85955394816156,7,0.0027354435326299,0.0123309466984884,36.48874061718098,10312,PA
++_116_1923,116,1923,++,Deletion_forward,377,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004163197335553,0.0002805836139169,6.027727546714889,1,0.0003907776475185,0.0002790178571428,5.212677231025855,10312,PA
++_117_143,117,143,++,Deletion_forward,2158,8.5,3.5,49.19805835785397,23.134672202724698,12,0.0050761421319796,0.0050933786078098,72.33273056057867,5,0.0019485580670303,0.0048445700444085,26.063386155129272,10312,PA
++_117_1839,117,1839,++,Deletion_forward,462,106.5,13.5,604.0531440455956,119.27416156019105,120,0.0507614213197969,0.0453001132502831,723.3273056057866,93,0.0362431800467654,0.0450112528132033,484.7789824854045,10312,PA
++_117_2064,117,2064,++,Deletion_forward,237,3.5,0.5,19.466945782124043,1.383763141979376,3,0.0012690355329949,0.0008282716731087,18.083182640144667,4,0.0015588464536243,0.0007832898172323,20.85070892410342,10312,PA
++_119_1928,119,1928,++,Deletion_forward,375,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004484304932735,0.0002781641168289,6.027727546714889,1,0.0004231908590774,0.0002744990392533,5.212677231025855,10312,PA
++_123_1929,123,1929,++,Deletion_forward,378,2.5,0.5,14.254268551098187,3.828914089046479,3,0.0012765957446808,0.0008244023083264,18.083182640144667,2,0.0007974481658692,0.0008207934336525,10.42535446205171,10312,PA
++_123_1988,123,1988,++,Deletion_forward,319,6.5,1.5,37.1426032644242,11.07921710929492,8,0.0034042553191489,0.0020325203252032,48.22182037371911,5,0.001993620414673,0.0019569471624266,26.063386155129272,10312,PA
++_127_2031,127,2031,++,Deletion_forward,280,2.5,0.5,13.846743393253671,1.7912882998238937,2,0.0008305647840531,0.0004978839930296,12.055455093429778,3,0.0011723329425556,0.0004791566842357,15.638031693077563,10312,PA
++_132_1838,132,1838,++,Deletion_forward,478,5.0,1.0,28.508537102196374,7.657828178092958,6,0.0024459845087647,0.0023428348301444,36.16636528028933,4,0.001560671088568,0.0022263450834879,20.85070892410342,10312,PA
++_135_1983,135,1983,++,Deletion_forward,336,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.000406834825061,0.0002591344908007,6.027727546714889,1,0.0003874467260751,0.000251952632905,5.212677231025855,10312,PA
++_135_2119,135,2119,++,Deletion_forward,200,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.000813669650122,0.0007964954201513,12.055455093429778,2,0.0007748934521503,0.0007217610970768,10.42535446205171,10312,PA
++_136_1977,136,1977,++,Deletion_forward,343,5.0,0.0,28.101011944351857,2.0376257892225844,5,0.0020333468889792,0.0012664640324214,30.13863773357444,5,0.0019349845201238,0.0012370113805047,26.063386155129272,10312,PA
++_137_1648,137,1648,++,Deletion_forward,673,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004098360655737,0.0006127450980392,6.027727546714889,1,0.0003913894324853,0.0006127450980392,5.212677231025855,10312,PA
++_139_2001,139,2001,++,Deletion_forward,322,4.5,1.5,24.6796230131499,6.596440373005232,3,0.0012224938875305,0.0007618080243778,18.083182640144667,6,0.0023400936037441,0.0007400098667982,31.27606338615513,10312,PA
++_140_1845,140,1845,++,Deletion_forward,479,4.0,0.0,22.48080955548149,1.6301006313780686,4,0.0016522098306484,0.0014169323414806,24.11091018685956,4,0.0015467904098994,0.0013563919972872,20.85070892410342,10312,PA
++_140_1994,140,1994,++,Deletion_forward,330,2.5,1.5,13.439218235409154,7.411490688694265,1,0.0004130524576621,0.0002538071065989,6.027727546714889,4,0.0015467904098994,0.0002472187886279,20.85070892410342,10312,PA
++_140_2011,140,2011,++,Deletion_forward,313,3.0,0.0,16.860607166611118,1.222575473533551,3,0.0012391573729863,0.0007792207792207,18.083182640144667,3,0.0011600928074245,0.000755857898715,15.638031693077563,10312,PA
++_141_1923,141,1923,++,Deletion_forward,402,75.0,0.0,421.5151791652779,30.564386838338777,75,0.0311332503113325,0.021043771043771,452.0795660036167,75,0.0292056074766355,0.0209263392857142,390.9507923269391,10312,PA
++_141_2024,141,2024,++,Deletion_forward,301,4.0,1.0,22.073284397636968,3.990101757492303,3,0.0012453300124533,0.000770811921891,18.083182640144667,5,0.0019470404984423,0.0007161613750298,26.063386155129272,10312,PA
++_142_1791,142,1791,++,Deletion_forward,535,5.0,1.0,27.693486786507343,3.582576599647787,4,0.0017145306472353,0.0017414018284719,24.11091018685956,6,0.0024469820554649,0.0017331022530329,31.27606338615513,10312,PA
++_145_2063,145,2063,++,Deletion_forward,266,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004210526315789,0.0002749518834204,6.027727546714889,1,0.000400641025641,0.0002597402597402,5.212677231025855,10312,PA
++_148_1922,148,1922,++,Deletion_forward,410,17.0,0.0,95.54344061079632,6.927927683356785,17,0.0070160957490713,0.0048240635641316,102.47136829415312,17,0.0067756078118772,0.0047052311098809,88.61551292743954,10312,PA
++_148_1929,148,1929,++,Deletion_forward,403,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0004127115146512,0.0002748007694421,6.027727546714889,2,0.000797130330809,0.0002735978112175,10.42535446205171,10312,PA
++_148_1975,148,1975,++,Deletion_forward,357,7.5,1.5,41.54023017976101,5.37386489947168,6,0.0024762690879075,0.0015243902439024,36.16636528028933,9,0.0035870864886408,0.001488464400893,46.914095079232695,10312,PA
++_151_1956,151,1956,++,Deletion_forward,379,10.5,0.5,59.21588766206117,7.089115351802619,11,0.0045379537953795,0.0027113630761646,66.30500301386378,10,0.0039840637450199,0.0026673132880698,52.12677231025855,10312,PA
++_152_1962,152,1962,++,Deletion_forward,374,4.0,1.0,22.073284397636968,3.990101757492303,3,0.0012381345439537,0.0007560483870967,18.083182640144667,5,0.002000800320128,0.0007418397626112,26.063386155129272,10312,PA
++_153_1987,153,1987,++,Deletion_forward,350,5.0,0.0,28.101011944351857,2.0376257892225844,5,0.0020703933747412,0.0012748597654258,30.13863773357444,5,0.0020064205457463,0.0012281994595922,26.063386155129272,10312,PA
++_154_1887,154,1887,++,Deletion_forward,451,2.5,0.5,14.254268551098187,3.828914089046479,3,0.0012448132780082,0.0010016694490818,18.083182640144667,2,0.0008045052292839,0.0009976720984369,10.42535446205171,10312,PA
++_154_1936,154,1936,++,Deletion_forward,402,2.0,1.0,11.64792993558526,6.435252704559407,3,0.0012448132780082,0.0007767995857068,18.083182640144667,1,0.0004022526146419,0.0007653061224489,5.212677231025855,10312,PA
++_154_2018,154,2018,++,Deletion_forward,320,1.5,0.5,8.634066162227816,3.4213889312019616,2,0.0008298755186721,0.000520020800832,12.055455093429778,1,0.0004022526146419,0.0004987531172069,5.212677231025855,10312,PA
++_155_2051,155,2051,++,Deletion_forward,288,6.0,0.0,33.721214333222235,2.445150947067102,6,0.002492729538845,0.0015806111696522,36.16636528028933,6,0.0024086712163789,0.0015090543259557,31.27606338615513,10312,PA
++_156_185,156,185,++,Deletion_forward,2155,5.0,1.0,27.693486786507343,3.582576599647787,4,0.0016563146997929,0.0020335536349771,24.11091018685956,6,0.0023677979479084,0.0019890601690701,31.27606338615513,10312,PA
++_156_1929,156,1929,++,Deletion_forward,411,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.0008281573498964,0.0005496015388843,12.055455093429778,2,0.0007892659826361,0.000547195622435,10.42535446205171,10312,PA
++_156_2019,156,2019,++,Deletion_forward,321,3.5,1.5,20.281996097813074,9.856641635761369,5,0.0020703933747412,0.0012973533990659,30.13863773357444,2,0.0007892659826361,0.00125,10.42535446205171,10312,PA
++_157_1857,157,1857,++,Deletion_forward,484,3.0,1.0,16.4530820087666,4.39762691533682,2,0.0008274720728175,0.0006629101756711,12.055455093429778,4,0.0015860428231562,0.0006598482349059,20.85070892410342,10312,PA
++_158_1816,158,1816,++,Deletion_forward,526,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004086636697997,0.0004248088360237,6.027727546714889,1,0.0003977724741447,0.0004230118443316,5.212677231025855,10312,PA
++_158_1889,158,1889,++,Deletion_forward,453,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004086636697997,0.0003334444814938,6.027727546714889,1,0.0003977724741447,0.0003317850033178,5.212677231025855,10312,PA
++_158_1939,158,1939,++,Deletion_forward,403,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0004086636697997,0.0002536139994927,6.027727546714889,2,0.0007955449482895,0.0002514458134272,10.42535446205171,10312,PA
++_158_1966,158,1966,++,Deletion_forward,376,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0004086636697997,0.000250626566416,6.027727546714889,2,0.0007955449482895,0.0002458814851241,10.42535446205171,10312,PA
++_158_2038,158,2038,++,Deletion_forward,304,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004086636697997,0.0002566735112936,6.027727546714889,1,0.0003977724741447,0.000246426811237,5.212677231025855,10312,PA
++_159_2063,159,2063,++,Deletion_forward,280,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.0008190008190008,0.0005499037668408,12.055455093429778,2,0.0007980845969672,0.0005194805194805,10.42535446205171,10312,PA
++_1623_1646,1623,1646,++,Deletion_forward,2161,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.0012578616352201,0.0012414649286157,12.055455093429778,2,0.0012554927809165,0.0012430080795525,10.42535446205171,10312,PA
++_163_2030,163,2030,++,Deletion_forward,317,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0004083299305839,0.0002484472049689,6.027727546714889,1,0.0003976143141153,0.0002389486260454,5.212677231025855,10312,PA
++_164_2026,164,2026,++,Deletion_forward,322,3.5,0.5,19.466945782124043,1.383763141979376,3,0.0012165450121654,0.0007442322004465,18.083182640144667,4,0.0015521924718665,0.0007130972189208,20.85070892410342,10312,PA
++_165_1723,165,1723,++,Deletion_forward,626,3.0,0.0,16.860607166611118,1.222575473533551,3,0.0011985617259288,0.0014388489208633,18.083182640144667,3,0.0011664074650077,0.001434034416826,15.638031693077563,10312,PA
++_167_1925,167,1925,++,Deletion_forward,426,5.0,1.0,27.693486786507343,3.582576599647787,4,0.0015910898965791,0.0011095700416088,24.11091018685956,6,0.0023273855702094,0.0011046672190002,31.27606338615513,10312,PA
++_168_1929,168,1929,++,Deletion_forward,423,3.5,0.5,19.87447093996856,4.236439246890996,4,0.0015929908403026,0.0010992030777686,24.11091018685956,3,0.0011659541391371,0.00109439124487,15.638031693077563,10312,PA
++_1690_1732,1690,1732,++,Deletion_forward,2142,1.0,0.0,5.620202388870371,0.4075251578445171,1,0.0006281407035175,0.0004621072088724,6.027727546714889,1,0.0006269592476489,0.0004614674665436,5.212677231025855,10312,PA
++_1697_1728,1697,1728,++,Deletion_forward,2153,3.0,0.0,16.860607166611118,1.222575473533551,3,0.0018507094386181,0.0014299332697807,18.083182640144667,3,0.001849568434032,0.0014251781472684,15.638031693077563,10312,PA
++_169_179,169,179,++,Deletion_forward,2174,3.5,2.5,20.6895212556576,15.47684402463174,6,0.0023923444976076,0.0023474178403755,36.16636528028933,1,0.0003892565200467,0.0022761760242792,5.212677231025855,10312,PA
++_169_2075,169,2075,++,Deletion_forward,278,1.5,0.5,8.2265410043833,2.19881345766841,1,0.0003987240829346,0.0002912904165452,6.027727546714889,2,0.0007785130400934,0.0002735978112175,10.42535446205171,10312,PA
++_172_2018,172,2018,++,Deletion_forward,338,2.0,0.0,11.240404777740745,0.8150503156890343,2,0.0007927070947284,0.000520020800832,12.055455093429778,2,0.0007722007722007,0.0004987531172069,10.42535446205171,10312,PA
